Requisitante;Objeto;Etapa;Processo;Duracao_etapa;Data_Inicio;Data_Fim
Req_057;obj_0075;05_TR;230124940;2;2024-07-03 00:00:00;2024-07-04 00:00:00
Req_068;obj_0113;09_APR;230133093;2;2024-07-03 00:00:00;2024-07-04 00:00:00
Req_068;obj_0113;08_MIN;230133093;1;2024-07-04 00:00:00;2024-07-04 00:00:00
Req_017;obj_0120;10_PUB;230101810;12;2024-06-20 00:00:00;2024-07-05 00:00:00
Req_007;obj_0018;13_CL;240006875;11;2024-06-21 00:00:00;2024-07-05 00:00:00
Req_023;obj_0014;05_TR;240055725;3;2024-07-03 00:00:00;2024-07-05 00:00:00
Req_068;obj_0113;09_APR;230133093;2;2024-07-04 00:00:00;2024-07-05 00:00:00
Req_050;obj_0085;03_PP;230073564;1;2024-07-05 00:00:00;2024-07-05 00:00:00
Req_068;obj_0110;02_ETP;240016553;20;2024-06-11 00:00:00;2024-07-08 00:00:00
Req_054;obj_0049;06_MOD;240025259;11;2024-06-24 00:00:00;2024-07-08 00:00:00
Req_037;obj_0088;04_ORÇ;240077828;8;2024-06-27 00:00:00;2024-07-08 00:00:00
Req_010;obj_0030;08_MIN;240018561;6;2024-07-01 00:00:00;2024-07-08 00:00:00
Req_050;obj_0085;04_ORÇ;230073564;2;2024-07-05 00:00:00;2024-07-08 00:00:00
Req_010;obj_0030;05_TR;240018561;1;2024-07-08 00:00:00;2024-07-08 00:00:00
Req_052;obj_0064;12_SR;230079563;1;2024-07-08 00:00:00;2024-07-08 00:00:00
Req_061;obj_0060;02_ETP;220027256;80;2024-03-20 00:00:00;2024-07-09 00:00:00
Req_034;obj_0020;03_PP;240053728;24;2024-06-06 00:00:00;2024-07-09 00:00:00
Req_029;obj_0022;10_PUB;230053959;14;2024-06-20 00:00:00;2024-07-09 00:00:00
Req_049;obj_0111;04_ORÇ;240025910;12;2024-06-24 00:00:00;2024-07-09 00:00:00
Req_045;obj_0067;06_MOD;240025003;11;2024-06-25 00:00:00;2024-07-09 00:00:00
Req_057;obj_0090;08_MIN;230159090;7;2024-07-01 00:00:00;2024-07-09 00:00:00
Req_041;obj_0055;06_MOD;240015069;6;2024-07-02 00:00:00;2024-07-09 00:00:00
Req_057;obj_0075;04_ORÇ;230124940;3;2024-07-05 00:00:00;2024-07-09 00:00:00
Req_068;obj_0113;13_CL;230133093;2;2024-07-08 00:00:00;2024-07-09 00:00:00
Req_005;obj_0017;05_TR;240066046;1;2024-07-09 00:00:00;2024-07-09 00:00:00
Req_049;obj_0111;06_MOD;240025910;1;2024-07-09 00:00:00;2024-07-09 00:00:00
Req_028;obj_0061;12_SR;240057600;13;2024-06-24 00:00:00;2024-07-10 00:00:00
Req_016;obj_0040;14_HOM;230066693;7;2024-07-02 00:00:00;2024-07-10 00:00:00
Req_054;obj_0115;03_PP;220099169;5;2024-07-04 00:00:00;2024-07-10 00:00:00
Req_063;obj_0095;03_PP;240057747;5;2024-07-04 00:00:00;2024-07-10 00:00:00
Req_054;obj_0115;05_TR;220099169;5;2024-07-04 00:00:00;2024-07-10 00:00:00
Req_004;obj_0011;07_AUT;240011927;5;2024-07-04 00:00:00;2024-07-10 00:00:00
Req_057;obj_0075;12_SR;230124940;4;2024-07-05 00:00:00;2024-07-10 00:00:00
Req_034;obj_0020;12_SR;240053728;2;2024-07-09 00:00:00;2024-07-10 00:00:00
Req_004;obj_0011;05_TR;240011927;1;2024-07-10 00:00:00;2024-07-10 00:00:00
Req_054;obj_0115;06_MOD;220099169;1;2024-07-10 00:00:00;2024-07-10 00:00:00
Req_054;obj_0115;12_SR;220099169;1;2024-07-10 00:00:00;2024-07-10 00:00:00
Req_054;obj_0115;12_SR;220099169;1;2024-07-10 00:00:00;2024-07-10 00:00:00
Req_063;obj_0095;12_SR;240057747;1;2024-07-10 00:00:00;2024-07-10 00:00:00
Req_017;obj_0097;13_CL;230079295;123;2024-01-23 00:00:00;2024-07-11 00:00:00
Req_059;obj_0052;02_ETP;240064586;21;2024-06-13 00:00:00;2024-07-11 00:00:00
Req_057;obj_0075;06_MOD;230124940;5;2024-07-05 00:00:00;2024-07-11 00:00:00
Req_068;obj_0110;05_TR;240016553;4;2024-07-08 00:00:00;2024-07-11 00:00:00
Req_057;obj_0090;05_TR;230159090;3;2024-07-09 00:00:00;2024-07-11 00:00:00
Req_034;obj_0020;05_TR;240053728;2;2024-07-10 00:00:00;2024-07-11 00:00:00
Req_041;obj_0055;07_AUT;240015069;1;2024-07-11 00:00:00;2024-07-11 00:00:00
Req_057;obj_0090;08_MIN;230159090;1;2024-07-11 00:00:00;2024-07-11 00:00:00
Req_075;obj_0073;01_DFD;240087458;14;2024-06-25 00:00:00;2024-07-12 00:00:00
Req_048;obj_0047;14_HOM;240032434;6;2024-07-05 00:00:00;2024-07-12 00:00:00
Req_034;obj_0020;04_ORÇ;240053728;3;2024-07-10 00:00:00;2024-07-12 00:00:00
Req_054;obj_0041;03_PP;240009716;2;2024-07-11 00:00:00;2024-07-12 00:00:00
Req_023;obj_0014;06_MOD;240055725;2;2024-07-11 00:00:00;2024-07-12 00:00:00
Req_057;obj_0090;12_SR;230159090;2;2024-07-11 00:00:00;2024-07-12 00:00:00
Req_071;obj_0082;02_ETP;240036127;70;2024-04-09 00:00:00;2024-07-15 00:00:00
Req_053;obj_0118;02_ETP;240063900;46;2024-05-13 00:00:00;2024-07-15 00:00:00
Req_034;obj_0020;12_SR;240053728;3;2024-07-11 00:00:00;2024-07-15 00:00:00
Req_054;obj_0041;12_SR;240009716;2;2024-07-12 00:00:00;2024-07-15 00:00:00
Req_056;obj_0086;01_DFD;240097937;1;2024-07-15 00:00:00;2024-07-15 00:00:00
Req_071;obj_0082;05_TR;240036127;1;2024-07-15 00:00:00;2024-07-15 00:00:00
Req_057;obj_0126;03_PP;240023047;16;2024-06-25 00:00:00;2024-07-16 00:00:00
Req_058;obj_0078;06_MOD;240039155;15;2024-06-26 00:00:00;2024-07-16 00:00:00
Req_026;obj_0036;03_PP;240043682;12;2024-07-01 00:00:00;2024-07-16 00:00:00
Req_037;obj_0088;06_MOD;240077828;7;2024-07-08 00:00:00;2024-07-16 00:00:00
Req_054;obj_0041;12_SR;240009716;3;2024-07-12 00:00:00;2024-07-16 00:00:00
Req_006;obj_0012;14_HOM;230065046;21;2024-06-19 00:00:00;2024-07-17 00:00:00
Req_055;obj_0129;05_TR;240027816;20;2024-06-20 00:00:00;2024-07-17 00:00:00
Req_039;obj_0077;02_ETP;240062226;16;2024-06-26 00:00:00;2024-07-17 00:00:00
Req_062;obj_0056;14_HOM;230159955;6;2024-07-10 00:00:00;2024-07-17 00:00:00
Req_059;obj_0052;05_TR;240064586;5;2024-07-11 00:00:00;2024-07-17 00:00:00
Req_057;obj_0090;06_MOD;230159090;5;2024-07-11 00:00:00;2024-07-17 00:00:00
Req_004;obj_0011;08_MIN;240011927;5;2024-07-11 00:00:00;2024-07-17 00:00:00
Req_057;obj_0126;12_SR;240023047;2;2024-07-16 00:00:00;2024-07-17 00:00:00
Req_023;obj_0070;03_PP;240006123;1;2024-07-17 00:00:00;2024-07-17 00:00:00
Req_023;obj_0070;05_TR;240006123;1;2024-07-17 00:00:00;2024-07-17 00:00:00
Req_057;obj_0090;08_MIN;230159090;1;2024-07-17 00:00:00;2024-07-17 00:00:00
Req_057;obj_0090;12_SR;230159090;1;2024-07-17 00:00:00;2024-07-17 00:00:00
Req_055;obj_0129;12_SR;240027816;1;2024-07-17 00:00:00;2024-07-17 00:00:00
Req_005;obj_0017;12_SR;240066046;8;2024-07-09 00:00:00;2024-07-18 00:00:00
Req_026;obj_0036;12_SR;240043682;3;2024-07-16 00:00:00;2024-07-18 00:00:00
Req_007;obj_0018;14_HOM;240006875;3;2024-07-16 00:00:00;2024-07-18 00:00:00
Req_057;obj_0090;05_TR;230159090;2;2024-07-17 00:00:00;2024-07-18 00:00:00
Req_054;obj_0115;07_AUT;220099169;1;2024-07-18 00:00:00;2024-07-18 00:00:00
Req_057;obj_0090;08_MIN;230159090;1;2024-07-18 00:00:00;2024-07-18 00:00:00
Req_057;obj_0090;12_SR;230159090;1;2024-07-18 00:00:00;2024-07-18 00:00:00
Req_059;obj_0107;01_DFD;240016597;124;2024-01-30 00:00:00;2024-07-19 00:00:00
Req_054;obj_0049;07_AUT;240025259;6;2024-07-12 00:00:00;2024-07-19 00:00:00
Req_057;obj_0090;09_APR;230159090;2;2024-07-18 00:00:00;2024-07-19 00:00:00
Req_046;obj_0048;10_PUB;240044369;12;2024-07-04 00:00:00;2024-07-21 00:00:00
Req_071;obj_0082;06_MOD;240036127;6;2024-07-15 00:00:00;2024-07-22 00:00:00
Req_054;obj_0041;05_TR;240009716;5;2024-07-16 00:00:00;2024-07-22 00:00:00
Req_023;obj_0070;04_ORÇ;240006123;4;2024-07-17 00:00:00;2024-07-22 00:00:00
Req_023;obj_0070;12_SR;240006123;4;2024-07-17 00:00:00;2024-07-22 00:00:00
Req_026;obj_0036;04_ORÇ;240043682;1;2024-07-22 00:00:00;2024-07-22 00:00:00
Req_048;obj_0105;12_SR;230081538;128;2024-01-26 00:00:00;2024-07-23 00:00:00
Req_074;obj_0053;02_ETP;240018376;120;2024-02-07 00:00:00;2024-07-23 00:00:00
Req_010;obj_0030;12_SR;240018561;8;2024-07-12 00:00:00;2024-07-23 00:00:00
Req_034;obj_0020;06_MOD;240053728;7;2024-07-15 00:00:00;2024-07-23 00:00:00
Req_054;obj_0041;04_ORÇ;240009716;2;2024-07-22 00:00:00;2024-07-23 00:00:00
Req_005;obj_0017;06_MOD;240066046;2;2024-07-22 00:00:00;2024-07-23 00:00:00
Req_054;obj_0041;12_SR;240009716;2;2024-07-22 00:00:00;2024-07-23 00:00:00
Req_063;obj_0095;08_MIN;240057747;10;2024-07-11 00:00:00;2024-07-24 00:00:00
Req_053;obj_0118;05_TR;240063900;8;2024-07-15 00:00:00;2024-07-24 00:00:00
Req_045;obj_0067;12_SR;240025003;8;2024-07-15 00:00:00;2024-07-24 00:00:00
Req_017;obj_0062;13_CL;230046526;60;2024-05-03 00:00:00;2024-07-25 00:00:00
Req_025;obj_0024;02_ETP;240062899;22;2024-06-26 00:00:00;2024-07-25 00:00:00
Req_010;obj_0089;10_PUB;230145933;18;2024-07-02 00:00:00;2024-07-25 00:00:00
Req_068;obj_0110;03_PP;240016553;10;2024-07-12 00:00:00;2024-07-25 00:00:00
Req_057;obj_0075;07_AUT;230124940;8;2024-07-16 00:00:00;2024-07-25 00:00:00
Req_057;obj_0090;13_CL;230159090;5;2024-07-19 00:00:00;2024-07-25 00:00:00
Req_054;obj_0023;01_DFD;240103325;1;2024-07-25 00:00:00;2024-07-25 00:00:00
Req_053;obj_0118;12_SR;240063900;1;2024-07-25 00:00:00;2024-07-25 00:00:00
Req_005;obj_0017;12_SR;240066046;1;2024-07-25 00:00:00;25/07/2024
Req_050;obj_0085;08_MIN;230073564;21;2024-06-28 00:00:00;2024-07-26 00:00:00
Req_050;obj_0085;12_SR;230073564;16;2024-07-05 00:00:00;2024-07-26 00:00:00
Req_004;obj_0011;09_APR;240011927;8;2024-07-17 00:00:00;2024-07-26 00:00:00
Req_054;obj_0041;06_MOD;240009716;5;2024-07-22 00:00:00;2024-07-26 00:00:00
Req_058;obj_0078;07_AUT;240039155;5;2024-07-22 00:00:00;2024-07-26 00:00:00
Req_068;obj_0110;12_SR;240016553;2;2024-07-25 00:00:00;2024-07-26 00:00:00
Req_042;obj_0096;02_ETP;240085017;25;2024-06-25 00:00:00;2024-07-29 00:00:00
Req_026;obj_0036;03_PP;240043682;6;2024-07-22 00:00:00;2024-07-29 00:00:00
Req_026;obj_0036;05_TR;240043682;6;2024-07-22 00:00:00;2024-07-29 00:00:00
Req_037;obj_0088;12_SR;240077828;4;2024-07-24 00:00:00;2024-07-29 00:00:00
Req_063;obj_0095;09_APR;240057747;5;2024-07-24 00:00:00;2024-07-30 00:00:00
Req_005;obj_0017;06_MOD;240066046;4;2024-07-25 00:00:00;2024-07-30 00:00:00
Req_050;obj_0085;05_TR;230073564;3;2024-07-26 00:00:00;2024-07-30 00:00:00
Req_024;obj_0027;12_SR;230156844;21;2024-07-03 00:00:00;2024-07-31 00:00:00
Req_039;obj_0077;05_TR;240062226;11;2024-07-17 00:00:00;2024-07-31 00:00:00
Req_045;obj_0067;03_PP;240025003;6;2024-07-24 00:00:00;2024-07-31 00:00:00
Req_045;obj_0067;05_TR;240025003;6;2024-07-24 00:00:00;2024-07-31 00:00:00
Req_072;obj_0035;01_DFD;240103381;5;2024-07-25 00:00:00;2024-07-31 00:00:00
Req_050;obj_0085;12_SR;230073564;2;2024-07-30 00:00:00;2024-07-31 00:00:00
Req_025;obj_0024;05_TR;240062899;6;2024-07-25 00:00:00;2024-08-01 00:00:00
Req_023;obj_0070;07_AUT;240006123;4;2024-07-29 00:00:00;2024-08-01 00:00:00
Req_026;obj_0036;12_SR;240043682;4;2024-07-29 00:00:00;2024-08-01 00:00:00
Req_004;obj_0011;13_CL;240011927;3;2024-07-30 00:00:00;2024-08-01 00:00:00
Req_057;obj_0126;12_SR;240023047;2;2024-07-31 00:00:00;2024-08-01 00:00:00
Req_045;obj_0067;12_SR;240025003;2;2024-07-31 00:00:00;2024-08-01 00:00:00
Req_012;obj_0104;08_MIN;230135863;22;2024-07-04 00:00:00;2024-08-02 00:00:00
Req_059;obj_0052;03_PP;240064586;12;2024-07-18 00:00:00;2024-08-02 00:00:00
Req_034;obj_0020;07_AUT;240053728;4;2024-07-30 00:00:00;2024-08-02 00:00:00
Req_037;obj_0088;07_AUT;240077828;3;2024-07-31 00:00:00;2024-08-02 00:00:00
Req_049;obj_0111;07_AUT;240025910;1;2024-08-02 00:00:00;2024-08-02 00:00:00
Req_047;obj_0032;08_MIN;230104287;23;2024-07-04 00:00:00;2024-08-05 00:00:00
Req_047;obj_0033;08_MIN;230097430;22;2024-07-05 00:00:00;2024-08-05 00:00:00
Req_047;obj_0025;08_MIN;230135864;22;2024-07-05 00:00:00;2024-08-05 00:00:00
Req_047;obj_0025;12_SR;230135864;15;2024-07-16 00:00:00;2024-08-05 00:00:00
Req_057;obj_0126;05_TR;240023047;3;2024-08-01 00:00:00;2024-08-05 00:00:00
Req_059;obj_0052;04_ORÇ;240064586;2;2024-08-02 00:00:00;2024-08-05 00:00:00
Req_012;obj_0104;12_SR;230135863;2;2024-08-02 00:00:00;2024-08-05 00:00:00
Req_012;obj_0104;08_MIN;230135863;1;2024-08-05 00:00:00;2024-08-05 00:00:00
Req_023;obj_0070;08_MIN;240006123;1;2024-08-05 00:00:00;2024-08-05 00:00:00
Req_047;obj_0033;12_SR;230097430;1;2024-08-05 00:00:00;2024-08-05 00:00:00
Req_047;obj_0032;12_SR;230104287;1;2024-08-05 00:00:00;2024-08-05 00:00:00
Req_057;obj_0126;12_SR;240023047;1;2024-08-05 00:00:00;2024-08-05 00:00:00
Req_047;obj_0034;08_MIN;230102960;24;2024-07-04 00:00:00;2024-08-06 00:00:00
Req_059;obj_0107;03_PP;240016597;13;2024-07-19 00:00:00;2024-08-06 00:00:00
Req_057;obj_0126;04_ORÇ;240023047;13;2024-07-19 00:00:00;2024-08-06 00:00:00
Req_039;obj_0077;12_SR;240062226;5;2024-07-31 00:00:00;2024-08-06 00:00:00
Req_059;obj_0052;12_SR;240064586;3;2024-08-02 00:00:00;2024-08-06 00:00:00
Req_034;obj_0020;08_MIN;240053728;2;2024-08-05 00:00:00;2024-08-06 00:00:00
Req_037;obj_0088;08_MIN;240077828;2;2024-08-05 00:00:00;2024-08-06 00:00:00
Req_012;obj_0104;12_SR;230135863;2;2024-08-05 00:00:00;2024-08-06 00:00:00
Req_047;obj_0025;12_SR;230135864;2;2024-08-05 00:00:00;2024-08-06 00:00:00
Req_039;obj_0077;03_PP;240062226;1;2024-08-06 00:00:00;2024-08-06 00:00:00
Req_047;obj_0034;12_SR;230102960;1;2024-08-06 00:00:00;2024-08-06 00:00:00
Req_037;obj_0088;12_SR;240077828;1;2024-08-06 00:00:00;2024-08-06 00:00:00
Req_054;obj_0049;05_TR;240025259;13;2024-07-22 00:00:00;2024-08-07 00:00:00
Req_063;obj_0095;13_CL;240057747;5;2024-08-01 00:00:00;2024-08-07 00:00:00
Req_017;obj_0065;14_HOM;230080044;5;2024-08-01 00:00:00;2024-08-07 00:00:00
Req_025;obj_0024;03_PP;240062899;4;2024-08-02 00:00:00;2024-08-07 00:00:00
Req_047;obj_0025;09_APR;230135864;3;2024-08-05 00:00:00;2024-08-07 00:00:00
Req_023;obj_0070;09_APR;240006123;3;2024-08-05 00:00:00;2024-08-07 00:00:00
Req_023;obj_0070;12_SR;240006123;3;2024-08-05 00:00:00;2024-08-07 00:00:00
Req_031;obj_0003;13_CL;240033590;43;2024-06-11 00:00:00;2024-08-08 00:00:00
Req_029;obj_0022;13_CL;230053959;22;2024-07-10 00:00:00;2024-08-08 00:00:00
Req_024;obj_0027;04_ORÇ;230156844;6;2024-08-01 00:00:00;2024-08-08 00:00:00
Req_024;obj_0027;05_TR;230156844;6;2024-08-01 00:00:00;2024-08-08 00:00:00
Req_059;obj_0052;05_TR;240064586;4;2024-08-05 00:00:00;2024-08-08 00:00:00
Req_057;obj_0126;06_MOD;240023047;4;2024-08-05 00:00:00;2024-08-08 00:00:00
Req_023;obj_0014;03_PP;240055725;3;2024-08-06 00:00:00;2024-08-08 00:00:00
Req_039;obj_0077;04_ORÇ;240062226;3;2024-08-06 00:00:00;2024-08-08 00:00:00
Req_023;obj_0014;05_TR;240055725;3;2024-08-06 00:00:00;2024-08-08 00:00:00
Req_012;obj_0104;09_APR;230135863;3;2024-08-06 00:00:00;2024-08-08 00:00:00
Req_047;obj_0025;08_MIN;230135864;2;2024-08-07 00:00:00;2024-08-08 00:00:00
Req_050;obj_0085;08_MIN;230073564;1;2024-08-08 00:00:00;2024-08-08 00:00:00
Req_012;obj_0104;08_MIN;230135863;1;2024-08-08 00:00:00;2024-08-08 00:00:00
Req_023;obj_0014;12_SR;240055725;1;2024-08-08 00:00:00;2024-08-08 00:00:00
Req_048;obj_0051;12_SR;210131178;155;2024-01-07 00:00:00;2024-08-09 00:00:00
Req_044;obj_0100;02_ETP;230073592;155;2024-01-08 00:00:00;2024-08-09 00:00:00
Req_041;obj_0055;08_MIN;240015069;19;2024-07-16 00:00:00;2024-08-09 00:00:00
Req_056;obj_0086;02_ETP;240097937;15;2024-07-22 00:00:00;2024-08-09 00:00:00
Req_010;obj_0030;08_MIN;240018561;14;2024-07-23 00:00:00;2024-08-09 00:00:00
Req_057;obj_0090;08_MIN;230159090;12;2024-07-25 00:00:00;2024-08-09 00:00:00
Req_057;obj_0075;08_MIN;230124940;11;2024-07-26 00:00:00;2024-08-09 00:00:00
Req_058;obj_0078;08_MIN;240039155;10;2024-07-29 00:00:00;2024-08-09 00:00:00
Req_049;obj_0111;08_MIN;240025910;5;2024-08-05 00:00:00;2024-08-09 00:00:00
Req_054;obj_0049;08_MIN;240025259;3;2024-08-07 00:00:00;2024-08-09 00:00:00
Req_057;obj_0126;05_TR;240023047;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_050;obj_0085;09_APR;230073564;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_012;obj_0104;09_APR;230135863;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_047;obj_0025;09_APR;230135864;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_050;obj_0085;12_SR;230073564;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_012;obj_0104;13_CL;230135863;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_047;obj_0025;13_CL;230135864;2;2024-08-08 00:00:00;2024-08-09 00:00:00
Req_057;obj_0075;12_SR;230124940;1;2024-08-09 00:00:00;2024-08-09 00:00:00
Req_041;obj_0055;12_SR;240015069;1;2024-08-09 00:00:00;2024-08-09 00:00:00
Req_040;obj_0124;01_DFD;240107905;7;2024-08-02 00:00:00;2024-08-12 00:00:00
Req_047;obj_0033;08_MIN;230097430;6;2024-08-05 00:00:00;2024-08-12 00:00:00
Req_059;obj_0107;02_ETP;240016597;5;2024-08-06 00:00:00;2024-08-12 00:00:00
Req_034;obj_0020;05_TR;240053728;5;2024-08-06 00:00:00;2024-08-12 00:00:00
Req_059;obj_0052;12_SR;240064586;3;2024-08-08 00:00:00;2024-08-12 00:00:00
Req_057;obj_0090;09_APR;230159090;2;2024-08-09 00:00:00;2024-08-12 00:00:00
Req_057;obj_0126;12_SR;240023047;2;2024-08-09 00:00:00;2024-08-12 00:00:00
Req_054;obj_0049;12_SR;240025259;2;2024-08-09 00:00:00;2024-08-12 00:00:00
Req_058;obj_0078;12_SR;240039155;2;2024-08-09 00:00:00;2024-08-12 00:00:00
Req_068;obj_0113;10_PUB;230133093;26;2024-07-09 00:00:00;2024-08-13 00:00:00
Req_024;obj_0027;12_SR;230156844;4;2024-08-08 00:00:00;2024-08-13 00:00:00
Req_023;obj_0070;13_CL;240006123;4;2024-08-08 00:00:00;2024-08-13 00:00:00
Req_057;obj_0075;09_APR;230124940;3;2024-08-09 00:00:00;2024-08-13 00:00:00
Req_047;obj_0033;12_SR;230097430;2;2024-08-12 00:00:00;2024-08-13 00:00:00
Req_057;obj_0090;13_CL;230159090;2;2024-08-12 00:00:00;2024-08-13 00:00:00
Req_026;obj_0036;04_ORÇ;240043682;13;2024-07-29 00:00:00;2024-08-14 00:00:00
Req_047;obj_0032;08_MIN;230104287;8;2024-08-05 00:00:00;2024-08-14 00:00:00
Req_047;obj_0034;08_MIN;230102960;7;2024-08-06 00:00:00;2024-08-14 00:00:00
Req_037;obj_0088;09_APR;240077828;7;2024-08-06 00:00:00;2024-08-14 00:00:00
Req_041;obj_0055;09_APR;240015069;4;2024-08-09 00:00:00;2024-08-14 00:00:00
Req_058;obj_0078;09_APR;240039155;4;2024-08-09 00:00:00;2024-08-14 00:00:00
Req_023;obj_0014;06_MOD;240055725;3;2024-08-12 00:00:00;2024-08-14 00:00:00
Req_045;obj_0067;05_TR;240025003;2;2024-08-13 00:00:00;2024-08-14 00:00:00
Req_041;obj_0055;08_MIN;240015069;1;2024-08-14 00:00:00;2024-08-14 00:00:00
Req_047;obj_0034;12_SR;230102960;1;2024-08-14 00:00:00;2024-08-14 00:00:00
Req_047;obj_0032;12_SR;230104287;1;2024-08-14 00:00:00;2024-08-14 00:00:00
Req_054;obj_0049;12_SR;240025259;1;2024-08-14 00:00:00;2024-08-14 00:00:00
Req_073;obj_0110;13_CL;230063823;76;2024-05-02 00:00:00;2024-08-15 00:00:00
Req_068;obj_0110;03_PP;240016553;15;2024-07-26 00:00:00;2024-08-15 00:00:00
Req_036;obj_0112;01_DFD;240108304;10;2024-08-02 00:00:00;2024-08-15 00:00:00
Req_044;obj_0100;05_TR;230073592;6;2024-08-08 00:00:00;2024-08-15 00:00:00
Req_047;obj_0033;09_APR;230097430;4;2024-08-12 00:00:00;2024-08-15 00:00:00
Req_047;obj_0032;09_APR;230104287;2;2024-08-14 00:00:00;2024-08-15 00:00:00
Req_049;obj_0111;12_SR;240025910;2;2024-08-14 00:00:00;2024-08-15 00:00:00
Req_023;obj_0070;03_PP;240006123;1;2024-08-15 00:00:00;2024-08-15 00:00:00
Req_023;obj_0070;04_ORÇ;240006123;1;2024-08-15 00:00:00;2024-08-15 00:00:00
Req_023;obj_0070;05_TR;240006123;1;2024-08-15 00:00:00;2024-08-15 00:00:00
Req_023;obj_0070;09_APR;240006123;1;2024-08-15 00:00:00;2024-08-15 00:00:00
Req_017;obj_0097;14_HOM;230079295;14;2024-07-30 00:00:00;2024-08-16 00:00:00
Req_054;obj_0041;07_AUT;240009716;11;2024-08-02 00:00:00;2024-08-16 00:00:00
Req_059;obj_0052;06_MOD;240064586;7;2024-08-08 00:00:00;2024-08-16 00:00:00
Req_054;obj_0049;09_APR;240025259;6;2024-08-09 00:00:00;2024-08-16 00:00:00
Req_034;obj_0020;08_MIN;240053728;5;2024-08-12 00:00:00;2024-08-16 00:00:00
Req_005;obj_0017;07_AUT;240066046;2;2024-08-15 00:00:00;2024-08-16 00:00:00
Req_023;obj_0070;13_CL;240006123;2;2024-08-15 00:00:00;2024-08-16 00:00:00
Req_054;obj_0041;05_TR;240009716;1;2024-08-16 00:00:00;2024-08-16 00:00:00
Req_021;obj_0093;03_PP;230060918;33;2024-07-04 00:00:00;2024-08-19 00:00:00
Req_023;obj_0014;04_ORÇ;240055725;4;2024-08-14 00:00:00;2024-08-19 00:00:00
Req_057;obj_0075;13_CL;230124940;3;2024-08-15 00:00:00;2024-08-19 00:00:00
Req_037;obj_0088;13_CL;240077828;3;2024-08-15 00:00:00;2024-08-19 00:00:00
Req_054;obj_0041;08_MIN;240009716;2;2024-08-16 00:00:00;2024-08-19 00:00:00
Req_005;obj_0017;08_MIN;240066046;2;2024-08-16 00:00:00;2024-08-19 00:00:00
Req_054;obj_0041;12_SR;240009716;2;2024-08-16 00:00:00;2024-08-19 00:00:00
Req_034;obj_0020;12_SR;240053728;2;2024-08-16 00:00:00;2024-08-19 00:00:00
Req_054;obj_0041;09_APR;240009716;1;2024-08-19 00:00:00;2024-08-19 00:00:00
Req_054;obj_0041;12_SR;240009716;1;2024-08-19 00:00:00;2024-08-19 00:00:00
Req_047;obj_0033;13_CL;230097430;1;2024-08-19 00:00:00;2024-08-19 00:00:00
Req_070;obj_0008;12_SR;220107633;161;2024-01-09 00:00:00;2024-08-20 00:00:00
Req_071;obj_0082;02_ETP;240036127;22;2024-07-22 00:00:00;2024-08-20 00:00:00
Req_053;obj_0118;03_PP;240063900;19;2024-07-25 00:00:00;2024-08-20 00:00:00
Req_048;obj_0051;02_ETP;210131178;8;2024-08-09 00:00:00;2024-08-20 00:00:00
Req_049;obj_0111;09_APR;240025910;5;2024-08-14 00:00:00;2024-08-20 00:00:00
Req_041;obj_0055;12_SR;240015069;5;2024-08-14 00:00:00;2024-08-20 00:00:00
Req_023;obj_0014;06_MOD;240055725;2;2024-08-19 00:00:00;2024-08-20 00:00:00
Req_021;obj_0093;12_SR;230060918;2;2024-08-19 00:00:00;2024-08-20 00:00:00
Req_071;obj_0082;05_TR;240036127;1;2024-08-20 00:00:00;2024-08-20 00:00:00
Req_053;obj_0118;12_SR;240063900;1;2024-08-20 00:00:00;2024-08-20 00:00:00
Req_016;obj_0114;03_PP;230121483;40;2024-06-27 00:00:00;2024-08-21 00:00:00
Req_004;obj_0011;10_PUB;240011927;15;2024-08-01 00:00:00;2024-08-21 00:00:00
Req_028;obj_0061;02_ETP;240057600;12;2024-08-06 00:00:00;2024-08-21 00:00:00
Req_017;obj_0062;14_HOM;230046526;9;2024-08-09 00:00:00;2024-08-21 00:00:00
Req_057;obj_0090;10_PUB;230159090;7;2024-08-13 00:00:00;2024-08-21 00:00:00
Req_011;obj_0087;13_CL;230015758;7;2024-08-13 00:00:00;2024-08-21 00:00:00
Req_031;obj_0003;14_HOM;240033590;7;2024-08-13 00:00:00;2024-08-21 00:00:00
Req_041;obj_0055;09_APR;240015069;6;2024-08-14 00:00:00;2024-08-21 00:00:00
Req_054;obj_0041;05_TR;240009716;3;2024-08-19 00:00:00;2024-08-21 00:00:00
Req_047;obj_0032;13_CL;230104287;3;2024-08-19 00:00:00;2024-08-21 00:00:00
Req_054;obj_0049;13_CL;240025259;3;2024-08-19 00:00:00;2024-08-21 00:00:00
Req_073;obj_0110;14_HOM;230063823;3;2024-08-19 00:00:00;2024-08-21 00:00:00
Req_049;obj_0111;12_SR;240025910;2;2024-08-20 00:00:00;2024-08-21 00:00:00
Req_054;obj_0041;04_ORÇ;240009716;1;2024-08-21 00:00:00;2024-08-21 00:00:00
